Only identified by site	Reverse	Contaminant	Histones	PEP	Intensity	Razor + unique peptides	Mol. weight [kDa]	Sequence length	Copy number Intensity	Concentration [nM] Intensity	Protein IDs	Majority protein IDs	Proteins
				1.5339E-69	350230000	5	50835	447	14113.1439365727	0.0374966796876936	cds5758	cds5758	1
				4.7108E-211	2889800000	13	68584	607	86313.4012339214	0.229322819448951	cds5761;cds5763;cds5760;cds5762;cds5767;cds5764;cds5766;cds5765;cds5770;cds5771;cds5768;cds5772;cds5773;cds5769	cds5761;cds5763;cds5760;cds5762;cds5767;cds5764;cds5766;cds5765;cds5770;cds5771;cds5768;cds5772;cds5773;cds5769	14
				4.9826E-09	146540000	4	118570	1084	2531.71387594777	0.00672641508468567	cds5778	cds5778	1
				1.0209E-46	674210000	5	26015	234	53089.0084579808	0.141050183717575	cds5786	cds5786	1
				7.2369E-212	11681000000	22	77500	700	308753.277185226	0.820314934019695	cds5787	cds5787	1
				2.6799E-109	3318900000	17	55760	480	121928.338732028	0.323946803266126	cds5790	cds5790	1
				6.4017E-26	102720000	4	176570	1624	1191.71209816035	0.00316621491465631	cds5793;cds5792;cds5794	cds5793;cds5792;cds5794	3
				0	5100800000	32	315240	2963	33145.9317002052	0.0880641754593048	cds5796	cds5796	1
				8.7638E-203	10507000000	13	32694	285	658330.427882493	1.74909327743785	cds58;cds59	cds58;cds59	2
				1.6039E-39	755360000	7	21888	209	70693.7724463189	0.187823616994729	cds580	cds580	1
				3.6505E-99	3474500000	22	80685	714	88213.0355828214	0.234369886284276	cds5808;cds5809	cds5808;cds5809	2
				1.6666E-06	119230000	2	109790	968	2224.62090210649	0.00591051134798333	cds581;cds582	cds581;cds582	2
				0	10589000000	14	22682	208	956327.96753288	2.54083169817593	cds5810	cds5810	1
				4.7559E-13	207670000	5	129440	1183	3286.53690358536	0.00873187591009938	cds5819	cds5819	1
				1.0347E-05	17021000	2	25197	236	1383.78777748304	0.00367653354073476	cds5821	cds5821	1
				1.4259E-15	467550000	5	29134	254	32874.654709486	0.0873434298569533	cds5830	cds5830	1
				2.2609E-124	290110000	2	26130	227	22743.4604500037	0.0604262420419	cds5834;cds5836;cds5835	cds5834;cds5836;cds5835	3
				4.5649E-161	2559100000	11	42917	385	122149.348585068	0.324533996006773	cds5848;cds5849	cds5848;cds5849	2
				3.398E-35	401920000	10	123420	1123	6670.94454203308	0.0177237808833491	cds5858	cds5858	1
				4.7229E-07	93428000	2	31771	281	6023.9231409412	0.016004734132543	cds5859;cds5860;cds5861;cds5862	cds5859;cds5860;cds5861;cds5862	4
				1.4525E-101	470430000	6	45231	400	21305.5168676756	0.0566058239863731	cds5863	cds5863	1
				2.4058E-102	444850000	5	63802	574	14282.7737511172	0.0379473627424433	cds5864	cds5864	1
				5.1617E-47	321250000	9	25621	234	25685.0440249409	0.0682416244669436	cds5882;cds5883	cds5882;cds5883	2
				0	19749000000	28	64766	577	624642.153452832	1.65958817204126	cds5895;cds5897;cds5894;cds5896;REV__cds7529	cds5895;cds5897;cds5894;cds5896	5
				9.3804E-219	3322500000	16	34206	305	198973.826861295	0.528646054031841	cds5918	cds5918	1
				1.2385E-07	21724000	3	22237	197	2001.22929937935	0.00531699062644704	cds5932	cds5932	1
				0	7424000000	22	72990	650	208356.884120362	0.553575544874968	cds5941	cds5941	1
				5.2016E-72	113800000	3	18097	171	12881.5739264462	0.0342245677904279	cds5942	cds5942	1
				0	26395000000	36	115930	1041	466400.583463822	1.23916211461408	cds5945	cds5945	1
				1.2136E-22	47989000	5	205260	1896	478.928443122257	0.00127244691231018	cds5948;cds5946;cds5947	cds5948;cds5946;cds5947	3
				6.7669E-267	2099300000	8	20556	193	209203.59888686	0.55582514939462	cds5949	cds5949	1
				2.378E-05	169620000	3	180240	1612	1927.78738817393	0.0051218655832605	cds5970;cds25939	cds5970	2
				1.6488E-101	278880000	8	68096	617	8389.36369689688	0.0222893839062269	cds5974;cds5975	cds5974;cds5975	2
				5.143E-25	556780000	12	183050	1633	6230.84787299586	0.0165545046466244	cds5976;cds5977;cds5978	cds5976;cds5977;cds5978	3
				1.266E-109	3415400000	10	23016	206	303979.978384026	0.807632936513921	cds5995;cds5994	cds5995;cds5994	2
				7.0403E-59	229270000	6	95180	838	4934.40492033622	0.0131100342757617	cds6001;cds6003;cds6005;cds6002;cds6004	cds6001;cds6003;cds6005;cds6002;cds6004	5
				3.8326E-43	213080000	8	60658	528	7195.94534194114	0.0191186357022617	cds6007	cds6007	1
				6.9728E-115	671240000	9	77774	704	17679.7714924102	0.0469727178849642	cds601;cds603;cds602	cds601;cds603;cds602	3
				0	887120000	3	74003	676	24556.4904768977	0.0652432131213519	cds6027	cds6027	1
				0	992200000000	57	73919	676	27496435.2835639	73.0542415648011	cds6028;cds6029	cds6028;cds6029	2
				5.9641E-15	137010000	5	48114	427	5833.29657181329	0.0154982655926714	cds604;cds605;cds606;cds607;cds15691;cds15692;cds15694;cds15693	cds604;cds605;cds606;cds607;cds15691;cds15692;cds15694;cds15693	8
				2.2347E-55	437200000	8	161100	1411	5559.27128361056	0.0147702181424191	cds6048;cds6049	cds6048;cds6049	2
				8.1515E-16	296070000	3	77928	726	7782.76877720345	0.0206777447487047	cds6050;cds6052;cds6051;cds6053;cds6054;cds6056;cds6055;cds6058;cds6057	cds6050;cds6052;cds6051;cds6053;cds6054;cds6056;cds6055;cds6058;cds6057	9
				5.0606E-134	973780000	10	109590	960	18202.170503731	0.0483606601099351	cds6062;cds6060;cds6061	cds6062;cds6060;cds6061	3
				3.2802E-155	2283900000	7	41957	380	111507.970441572	0.29626131987766	cds6072	cds6072	1
				4.1994E-51	378710000	10	56461	497	13740.1496159897	0.0365056851490503	cds6074;cds6075;cds2510;cds2511;cds2512;cds2513;cds2514	cds6074;cds6075	7
				6.2078E-08	64537000	2	57235	492	2309.83171868558	0.00613690475185934	cds6077	cds6077	1
				3.6656E-21	335930000	7	127710	1152	5388.36665145502	0.0143161480728528	cds6089;cds6088;cds6087	cds6089;cds6088;cds6087	3
				2.0927E-31	286160000	12	204040	1777	2872.94205606279	0.00763301136314002	cds6095;cds6096;cds6097;cds6098	cds6095;cds6096;cds6097;cds6098	4
				2.6309E-155	5652300000	15	74086	634	156286.804523246	0.41523251480736	cds61	cds61	1
				2.0361E-196	3316400000	12	29505	268	230252.599549166	0.611749445152368	cds6100;cds6102;cds6101	cds6100;cds6102;cds6101	3
				0	5377200000	43	207800	1855	53008.3030376365	0.140835760530983	cds6112	cds6112	1
				5.2826E-26	1057300000	5	32960	293	65711.9392123259	0.17458757222171	cds6114;cds6115	cds6114;cds6115	2
				0	20364000000	28	66780	612	624668.962840001	1.65965940089062	cds6123	cds6123	1
				0	1833200000	15	87268	768	43031.6580513926	0.114329188849417	cds6126;cds31065	cds6126	2
				4.779E-76	1542600000	12	103620	892	30496.0080538736	0.0810236932953094	cds6133	cds6133	1
				5.1396E-08	541220000	3	17485	151	63407.6203787065	0.168465314446202	cds6142	cds6142	1
				1.761E-157	1493700000	10	110410	997	27713.2988902094	0.0736304182998254	cds6145;cds6143;cds6144;cds6146	cds6145;cds6143;cds6144;cds6146	4
				3.7401E-62	559290000	11	83035	732	13797.7769136341	0.036658792942094	cds6150;cds6151	cds6150;cds6151	2
				2.2336E-53	951790000	4	10275	92	189754.708708361	0.504152126814976	cds6155;cds19355;cds5594;cds15217	cds6155;cds19355;cds5594;cds15217	4
				2.721E-108	840720000	7	55631	490	30957.6343888695	0.082250170889284	cds6162	cds6162	1
				2.3806E-53	1965900000	5	51399	444	78350.1816427099	0.208165641740259	cds6164	cds6164	1
				0	41041000000	17	28795	261	2919672.27541151	7.75716711996711	cds6165	cds6165	1
				3.9757E-09	64199000	2	43089	384	3052.07430540064	0.00810894107840009	cds6176	cds6176	1
				2.3122E-14	203750000	5	53515	505	7799.29490753135	0.0207216524009024	cds6177;cds6178;cds6179	cds6177;cds6178;cds6179	3
				3.139E-56	294890000	4	19536	174	30921.293528565	0.0821536182285489	cds6186	cds6186	1
				4.2395E-86	1451000000	10	21629	196	137424.519258076	0.365118020691478	cds6198;cds6197	cds6198;cds6197	2
				1.129E-180	906070000	7	36133	316	51367.8022084985	0.136477175768152	cds6199	cds6199	1
				8.5874E-11	317330000	3	23383	200	27799.959078795	0.0738606624855061	cds6210	cds6210	1
				9.8806E-46	480230000	8	94914	839	10364.5932949903	0.027537296907201	cds6213	cds6213	1
				0	10712000000	18	42399	385	517545.104487526	1.37504606302594	cds6222;cds6221	cds6222;cds6221	2
				0	18036000000	30	65944	592	560271.065405849	1.48856305669534	cds6223	cds6223	1
				1.8159E-07	62009000	2	75812	681	1675.52158995489	0.00445163010103974	cds6227	cds6227	1
				0	25791000000	24	45434	415	1162841.33847406	3.08950928243415	cds623	cds623	1
				1.4577E-258	1676400000	19	126540	1137	27138.3273422394	0.0721027980856012	cds6233	cds6233	1
				9.8426E-06	98592000	3	108150	975	1867.4475266856	0.0049615508816748	cds6234	cds6234	1
				1.9414E-05	53251000	2	9307.4	89	11720.1357931397	0.0311387866308656	cds624	cds624	1
				4.9859E-09	49229000	3	63321	563	1592.59923821689	0.00423131683306459	cds6242	cds6242	1
				2.5529E-96	1861300000	8	51774	482	73644.0921146848	0.195662210016822	cds6264;cds6265;cds6266;cds6267;cds6268;cds6269;cds6270;cds6271	cds6264;cds6265;cds6266;cds6267;cds6268;cds6269;cds6270;cds6271	8
				2.0877E-99	1127500000	10	53782	480	42945.0246898624	0.114099015939528	cds6274	cds6274	1
				0	10491000000	17	34523	308	622503.23592944	1.65390536276691	cds6275	cds6275	1
				0	63782000000	56	117800	1061	1109139.30885447	2.94683038591934	cds6277	cds6277	1
				1.8552E-32	816040000	8	62481	571	26754.4932794616	0.0710830038448644	cds6282	cds6282	1
				3.0971E-13	64447000	3	18921	170	6977.37194498069	0.0185379162898536	cds6283	cds6283	1
				2.3008E-261	4453300000	10	43703	405	208739.172305042	0.554591231930508	cds6285;cds6286	cds6285;cds6286	2
				6.1456E-31	136400000	5	76495	692	3652.70480507608	0.00970473359339223	cds6287	cds6287	1
				0	19551000000	19	46933	430	853343.558795493	2.26721630782726	cds6288	cds6288	1
				9.8498E-05	69494000	2	33066	318	4305.25523101671	0.0114384702017291	cds6289	cds6289	1
				1.1538E-84	562200000	5	42797	393	26909.8185334315	0.0714956816522823	cds6291	cds6291	1
				5.322E-10	305460000	4	20724	189	30193.538895813	0.0802200744003151	cds6292;cds6293	cds6292;cds6293	2
				1.0263E-14	328620000	4	27391	246	24576.4617438634	0.0652962740271102	cds6299	cds6299	1
				6.5095E-46	569620000	6	81254	737	14360.637984572	0.0381542372867762	cds63	cds63	1
				3.5044E-25	150460000	4	25422	217	12123.9628705325	0.0322116995578693	cds6306	cds6306	1
				3.1815E-96	11605000000	17	20642	176	1151666.21231779	3.05981851134626	cds6309	cds6309	1
				2.3865E-187	4880700000	18	107350	1013	93135.0859476296	0.247447096207548	cds6310	cds6310	1
				4.7027E-09	120980000	4	88718	815	2793.4126269987	0.00742171262341459	cds6320	cds6320	1
				6.9732E-85	112080000	6	28798	271	7972.58300448278	0.0211820550081655	cds6324	cds6324	1
				2.9896E-280	5021100000	8	22826	203	450611.542948474	1.1972128085317	cds6325	cds6325	1
				4.1869E-89	648900000	8	46368	436	28667.68771578	0.0761660979648786	cds6327	cds6327	1
				9.5169E-50	341080000	8	22301	194	31330.344564671	0.083240410494377	cds6329;cds4145	cds6329	2
				1.5644E-07	67144000	2	10416	92	13205.0330788277	0.0350839542094575	cds6330	cds6330	1
				2.3203E-24	211370000	4	37131	335	11661.111724426	0.0309819678094628	cds6335;cds6334	cds6335;cds6334	2
				1.7158E-16	167610000	3	30703	270	11182.8466134482	0.0297112832793022	cds6339	cds6339	1
				0	1244500000	27	239500	2131	10644.4355751846	0.0282807993040219	cds6341;cds6340;cds6344;cds6347;cds6343;cds6345;cds6342;cds6348;cds6346	cds6341;cds6340;cds6344;cds6347;cds6343;cds6345;cds6342;cds6348;cds6346	9
				0	1971300000	12	100460	888	40196.9223286186	0.106797686451807	cds6359;cds6360	cds6359;cds6360	2
				1.4426E-138	641220000	8	99070	904	13258.6147401854	0.0352263133040784	cds6366;cds6370;cds6367;cds6368;cds6371;cds6369	cds6366;cds6370;cds6367;cds6368;cds6371;cds6369	6
				1.8559E-121	3743100000	14	48527	423	158008.787641705	0.419807586790659	cds6372	cds6372	1
				2.6243E-74	1236100000	6	23668	207	106985.593534632	0.284245987286379	cds6381	cds6381	1
				0	28209000000	8	38169	332	1513945.22836731	4.02234396162383	cds6382	cds6382	1
				2.2777E-05	46654000	2	43580	386	2192.98122587031	0.00582644908584087	cds6387	cds6387	1
				0	4816700000	48	289190	2610	34119.2582581881	0.0906501700711525	cds6397;cds6398;cds6399	cds6397;cds6398;cds6399	3
				9.6489E-133	1231300000	11	65146	593	38717.6847268939	0.102867555874017	cds6408;cds6405;cds6407;cds6406;cds6409	cds6408;cds6405;cds6407;cds6406;cds6409	5
				0	5779700000	20	72269	639	163827.387526803	0.435266805310848	cds6411	cds6411	1
				2.961E-137	201260000	6	94652	841	4355.72976639508	0.011572574090556	cds6413;cds6415;cds6414;cds19567;cds6844;cds5328;cds5329;cds5330;cds5331;cds5326;cds25326;cds25327;cds25328;cds5325;cds5327;cds25292	cds6413;cds6415;cds6414;cds19567	16
				1.0737E-169	2214700000	22	181470	1604	25000.1906738579	0.0664220634354674	cds6429	cds6429	1
				6.6298E-85	415690000	10	133630	1195	6372.33887689993	0.0169304267569582	cds643;cds644	cds643;cds644	2
				0.0001832	37129000	2	27914	244	2724.73601936394	0.00723924833550743	cds6435	cds6435	1
				5.8173E-38	252800000	2	11326	100	45722.8998879474	0.121479447754232	cds6437	cds6437	1
				0.00011155	20857000	2	33448	304	1277.36479095906	0.00339378232278986	cds6442;cds6443;cds6444	cds6442;cds6443;cds6444	3
				0	2755200000	19	80400	704	70198.9046408304	0.186508821391882	cds6445	cds6445	1
				6.6425E-24	496270000	6	162240	1448	6266.04254614682	0.0166480120459527	cds6447;cds6448;cds6450;cds6449;cds6451;cds6452;cds6453	cds6447;cds6448;cds6450;cds6449;cds6451;cds6452;cds6453	7
				1.9884E-63	605970000	5	69409	611	17884.1618308033	0.0475157548641397	cds6454;cds6457;cds6455;cds6456	cds6454;cds6457	4
				5.3107E-23	889740000	7	69710	639	26145.7610274789	0.0694656860898166	cds6480	cds6480	1
				1.0443E-88	3851900000	18	81452	709	96873.8379074362	0.257380445240099	cds6487	cds6487	1
				5.9243E-155	1321200000	9	25956	233	104271.123766677	0.277034014966932	cds6488	cds6488	1
				3.8298E-170	8432900000	17	70428	619	245281.531605456	0.651679247745995	cds65	cds65	1
				4.1946E-07	274740000	3	53117	483	10595.5037614392	0.0281507942141005	cds6510;cds6511	cds6510;cds6511	2
				3.0339E-178	7472200000	10	40579	355	377207.571773076	1.00218856677958	cds6514;cds6515	cds6514;cds6515	2
				0	9941500000	20	78576	718	259176.281531961	0.688595684627548	cds6528	cds6528	1
				0	48510000000	58	141720	1268	701186.240942807	1.86295527036446	cds6548	cds6548	1
				0	21565000000	16	41609	361	1061684.40639085	2.82074924586395	cds6549	cds6549	1
				3.3094E-17	235060000	6	44964	398	10708.9538565282	0.0284522154916847	cds6554	cds6554	1
				2.1315E-67	2574400000	11	36787	328	143355.681283703	0.38087630131628	cds6555	cds6555	1
				7.65E-109	1536500000	13	58419	535	53878.0291107874	0.143146502923149	cds6559;cds6560	cds6559;cds6560	2
				3.3616E-124	1376700000	7	20425	183	138073.553394442	0.366842415002701	cds656;cds657;cds658	cds656;cds657;cds658	3
				0	12895000000	19	46613	417	566692.605979346	1.50562420558378	cds6569	cds6569	1
				7.432E-56	267780000	3	25649	235	21386.5609725591	0.0568211470111399	cds6576;cds6577;cds6578	cds6576;cds6577;cds6578	3
				6.1985E-60	703390000	6	54727	467	26328.6021804048	0.0699514698510963	cds6590	cds6590	1
				0	4120300000	56	787920	6909	10712.2319647751	0.0284609249738147	cds6595;cds6596;cds6597;cds6598	cds6595	4
				6.2917E-68	733920000	5	87195	802	17242.1093610814	0.0458099098796308	cds66	cds66	1
				0	55169000000	44	101290	936	1115736.89732894	2.96435926983423	cds6603	cds6603	1
				0	4156400000	12	33869	300	251390.126593682	0.667908943315232	cds661;cds662	cds661;cds662	2
				4.7601E-249	217380000000	15	69668	634	6391745.81602703	16.9819883213721	cds6610	cds6610	1
				1.0185E-28	89898000	3	151970	1374	1211.78457784595	0.00321954472867163	cds6615;cds6617;cds6618;cds6616	cds6615;cds6617;cds6618;cds6616	4
				0	5236700000	62	415800	3706	25799.2133709405	0.0685449566951373	cds6621	cds6621	1
				0	2295600000	38	271910	2544	17294.3518666312	0.0459487110217069	cds6623	cds6623	1
				2.8761E-166	626970000	5	32848	284	39099.4891534282	0.10388195765079	cds6624;cds6625;cds6627;cds6628;cds6629;cds6626;cds6630	cds6624;cds6625;cds6627;cds6628;cds6629;cds6626;cds6630	7
				5.0069E-30	212440000	2	23630	207	18416.4460746314	0.0489299607904255	cds6633	cds6633	1
				7.04E-13	237640000	4	61403	535	7927.99208801912	0.0210635830844656	cds6638	cds6638	1
				1.7766E-12	41173000	6	532400	4859	158.419165065476	0.000420897903085834	cds6640	cds6640	1
				1.5732E-15	159420000	4	18393	160	17755.1149570839	0.0471728950938219	cds6642	cds6642	1
				1.1143E-170	5205000000	21	58921	522	180960.538269899	0.480787227148964	cds6644;cds6643	cds6644;cds6643	2
				1.8314E-103	20172000000	15	23634	216	1748416.84844196	4.64530276324212	cds6646	cds6646	1
				6.944E-48	1779600000	10	36921	320	98737.5158017144	0.262331980727645	cds665;cds664	cds665;cds664	2
				0	7523800000	17	41319	366	373010.188883896	0.991036698533247	cds6661	cds6661	1
				0	7177800000	36	130770	1147	112438.873008592	0.29873459978842	cds6670	cds6670	1
				3.5495E-69	754980000	12	70630	620	21896.7416985569	0.0581766269347876	cds6676;cds6678;cds6677;cds6679;cds6680;cds6681	cds6676;cds6678;cds6677;cds6679;cds6680;cds6681	6
				0	26041000000	94	290130	2553	183864.664709619	0.488503091124569	cds669;cds668	cds669;cds668	2
				0	39202000000	43	75930	673	1057616.16238491	2.80994048184456	cds6694	cds6694	1
				0	78344000000	37	73209	662	2192171.47055389	5.82429767748977	cds670;cds671;cds672;cds115	cds670;cds671;cds672;cds115	4
				2.5021E-301	2782100000	10	34905	307	163274.494737134	0.433797845316603	cds6702;cds6701	cds6702;cds6701	2
				0	16444000000	56	196110	1754	171767.495359271	0.456362578259658	cds6726;cds6727;cds6728;cds6729;cds6730	cds6726;cds6727;cds6728;cds6729;cds6730	5
				0	7512800000	36	121530	1076	126634.367113429	0.336450072531404	cds6734	cds6734	1
				1.4352E-239	1906400000	22	104440	920	37392.1485815827	0.0993457888971788	cds676;cds675;cds674	cds676;cds675;cds674	3
				0.00012213	43588000	2	39890	347	2238.39207993435	0.00594709947081791	cds6753;cds7002	cds6753;cds7002	2
				2.6275E-07	57880000	3	19156	175	6189.51968726956	0.0164447013491298	cds6758;cds6757	cds6758;cds6757	2
				0	11064000000	26	73866	657	306832.133586848	0.815210720070895	cds6763;cds6765;cds6766	cds6763;cds6765;cds6766	3
				1.5779E-175	1312300000	14	72682	627	36986.1829945365	0.098267194244555	cds6768;cds6769	cds6768;cds6769	2
				6.4301E-217	5038100000	8	10014	87	1030605.48849011	2.73817684138754	cds6780;cds17826	cds6780	2
				4.1466E-13	615380000	2	20458	182	61618.8314138794	0.163712748530029	cds679;cds693	cds679;cds693	2
				1.4817E-29	394070000	7	81691	730	9881.71709072758	0.0262543613372514	cds6792;cds6793;cds6794;cds6795;cds6796;cds6797;cds8763	cds6792;cds6793;cds6794;cds6795;cds6796;cds6797	7
				8.8738E-186	1392800000	9	23305	206	122425.787255938	0.325268455482387	cds6799;cds6800	cds6799;cds6800	2
				0	19943000000	20	64407	561	634294.101996736	1.68523206999479	cds6803;cds6804	cds6803;cds6804	2
				1.1958E-57	1299600000	10	46222	407	57596.252108744	0.153025309331443	cds6805	cds6805	1
				4.6345E-08	33165000	2	159210	1448	426.719916991278	0.00113373604886983	cds6807	cds6807	1
				3.6149E-110	958280000	6	57116	514	34369.0789604605	0.0913139092701974	cds6833	cds6833	1
				1.9976E-20	527880000	6	138670	1235	7798.04877100469	0.0207183415877769	cds6852;cds6853;cds6851;cds6850;cds6854;cds6849	cds6852;cds6853;cds6851;cds6850;cds6854;cds6849	6
				0	9050700000	18	43215	390	429023.327548256	1.1398558934794	cds6856	cds6856	1
				7.0189E-81	540970000	8	66293	606	16716.2463687224	0.0444127643341225	cds6858;cds6859	cds6858;cds6859	2
